Name,Fertility,Photoperiod,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Category_pH,Soil_Type,Season
Spinach,High,Short Day Period,14.44095133,1131.673993,6.456444128,10.70129004,204.9517158,43.93049665,127.2145467,74.00159848,52.74425744,slightly_acidic,Sandy Loam,Fall
Radicchio,Moderate,Short Day Period,20.44699916,2141.941046,7.048762539,6.705986099,255.6408469,95.71493431,127.5486282,39.34253078,90.17361958,neutral,Loam,Spring
Broccoli,Moderate,Short Day Period,19.30881445,591.2688459,6.840120248,5.272589483,503.0873432,54.76022755,101.4960702,98.15782134,154.7446111,neutral,Clay Loam,Fall
Chard,High,Day Neutral,17.10858982,659.0999382,6.395034722,13.58717249,886.6471734,50.29923849,170.2238776,262.9491866,335.7888524,slightly_acidic,Loam,Spring
Lettuce,High,Day Neutral,15.21840248,1191.54028,6.398339559,14.81476855,376.2279723,62.161715,145.0115062,46.62614374,216.5616544,slightly_acidic,Loam,Summer
Grapes,Moderate,Day Neutral,17.13481262,731.15746,7.054560506,12.86350426,624.2388122,93.69402795,128.1688713,67.15948228,144.6688224,neutral,Loam,Fall
Cucumbers,High,Short Day Period,25.60972377,1149.949851,6.378687595,10.05474542,473.7883714,68.50295724,46.42619258,33.09659344,70.59915837,slightly_acidic,Sandy Loam,Spring
Watermelon,High,Day Neutral,40.30467767,836.6993278,6.842296012,7.387812955,322.2961112,90.25869756,98.08720473,34.87490002,37.21655101,neutral,Sandy Clay Loam,Summer
Potatoes,Moderate,Short Day Period,18.91977198,708.7109156,5.216992085,7.085704774,453.8964611,70.87820231,206.122156,79.85695487,192.6650659,strongly_acidic,Loam,Winter
Cauliflowers,High,Short Day Period,27.38102716,922.6940786,6.818897757,7.484899493,315.8183558,54.3455483,141.1727717,66.09775488,193.9478622,neutral,Sandy Clay Loam,Fall
Chilli Peppers,Moderate,Short Day Period,22.38741475,1012.575003,5.835631697,12.22332972,563.672717,59.13339645,389.5870357,143.4163962,503.4698389,moderately_acidic,Loam,Summer
Potatoes,Moderate,Short Day Period,19.57665745,676.302241,5.764817873,7.813666526,382.7733735,81.52839469,193.0176647,75.7128939,182.0101148,moderately_acidic,Loam,Fall
Watermelon,High,Short Day Period,29.99538492,525.4952237,6.521438192,6.453521858,298.7170647,89.52386512,81.51368218,44.71853963,63.78009021,neutral,Sandy Loam,Spring
Beet,High,Short Day Period,18.75283785,703.7534378,6.474772406,6.041769624,137.5749109,98.49438203,128.2690696,135.3703542,106.4974066,slightly_acidic,Clay Loam,Fall
Cauliflowers,High,Short Day Period,14.1537319,796.2389231,6.367443211,6.662652095,522.2371036,51.46892006,167.712989,90.49020774,199.3089766,slightly_acidic,Silt Loam,Winter
Lettuce,Moderate,Day Neutral,21.89302815,1350.593229,6.824946132,13.84587279,627.2457246,59.54432257,150.6989506,41.57894078,210.5607757,neutral,Loam,Spring
Radicchio,Moderate,Short Day Period,25.7873136,1396.1994,6.013472408,5.370544934,140.53799,90.68789383,133.4738608,40.09564987,83.04245669,slightly_acidic,Loam,Spring
Eggplants,High,Short Day Period,24.96112349,1412.153537,6.166324812,10.09190166,589.1738578,51.10240483,144.8154058,157.3643407,221.9244834,slightly_acidic,Sandy Clay Loam,Summer
Watermelon,High,Short Day Period,34.55008074,617.7240902,6.765486435,7.7769347,323.5034842,89.51371022,95.65232517,31.73367711,50.93770746,neutral,Sandy Loam,Spring
Beet,High,Short Day Period,20.81609574,646.9884501,6.231027851,6.948240276,161.455746,99.1565709,113.93962,154.12144,124.1838271,slightly_acidic,Loam,Spring
Asparagus,High,Short Day Period,8.250192564,828.3080861,6.771523458,8.975938516,398.3069812,50.95877728,166.4351137,107.6537986,181.9726559,neutral,Sandy Loam,Spring
Cauliflowers,High,Short Day Period,23.18482215,682.2159857,5.899445953,5.766492525,346.0110168,55.68260166,126.1314981,75.78103815,191.3892502,moderately_acidic,Sandy Loam,Winter
Cress,High,Day Neutral,16.9639757,1189.604095,6.555087279,11.90189348,349.1313913,42.22957493,118.902958,126.0033522,120.4011152,neutral,Sandy Clay Loam,Spring
Cucumbers,High,Short Day Period,30.88145913,1227.51849,7.257224254,9.156188014,590.5111828,73.16792963,48.15537765,30.15871651,68.9668701,neutral,Sandy Loam,Summer
Radicchio,Moderate,Short Day Period,17.42548789,1956.582085,6.387978427,5.099286163,129.8029949,95.70524896,127.5381098,39.41778504,82.4460399,slightly_acidic,Loam,Fall
Chilli Peppers,Moderate,Day Neutral,22.26944177,1216.176696,6.733215741,9.599517181,631.2219485,70.70311611,331.805304,141.2752833,493.2658959,neutral,Sandy Loam,Spring
Spinach,High,Day Neutral,18.7421189,995.8849799,7.076291836,12.8483716,209.559467,65.02552578,123.5002784,69.64190319,53.63740824,neutral,Sandy Clay Loam,Winter
Radicchio,Moderate,Short Day Period,30.52602837,2065.326758,6.842951547,6.432916498,232.1135091,95.49846308,135.9276569,38.86286224,75.41355892,neutral,Loam,Spring
Endive,High,Short Day Period,19.23931771,1366.664703,7.564644486,13.37553902,232.3322648,48.05092612,62.1939183,135.9768028,155.2848832,alkaline,Loam,Spring
Spinach,High,Day Neutral,11.20113442,1068.148764,6.750849672,15.26766711,224.691158,58.05499826,119.6120769,69.20845611,62.94544619,neutral,Silt Loam,Fall
Lettuce,Moderate,Day Neutral,16.38793532,1224.052924,6.164699149,13.77899631,452.3533473,63.8081965,148.6884369,38.48777656,245.8194771,slightly_acidic,Silt Loam,Spring
Beet,High,Short Day Period,21.37255545,724.2481063,6.677323018,6.253445948,136.9567864,98.43648042,139.4966509,176.7285897,99.08803441,neutral,Sandy Loam,Fall
Green Peas,Moderate,Short Day Period,23.12567919,984.9928838,5.238138818,7.764837541,344.387284,61.97361851,153.8992657,47.78202959,133.2134349,strongly_acidic,Sandy,Summer
Lettuce,Moderate,Day Neutral,12.05658115,1256.424668,6.083274504,12.97926393,475.2634761,67.9764826,154.0996889,41.32249337,217.929695,slightly_acidic,Loam,Spring
Broccoli,Moderate,Short Day Period,18.41780786,1287.519244,6.263342366,7.322882137,333.8131153,50.82337562,97.7376485,115.9390474,152.7729685,slightly_acidic,Loam,Spring
Chard,High,Short Day Period,24.39943515,628.0827262,6.550716974,12.82959733,888.4743519,46.88499215,149.2887283,208.6322403,314.7598523,neutral,Sandy Loam,Fall
Chard,High,Short Day Period,23.23251402,745.9283629,5.979970683,11.66445787,911.0887643,39.58854787,165.9625941,277.347823,313.2124812,moderately_acidic,Sandy Loam,Spring
Green Peas,Moderate,Short Day Period,20.39265488,1198.600577,5.706080545,6.880293739,330.9207381,64.88391719,165.0028998,34.4469373,128.1489616,moderately_acidic,Sandy Loam,Spring
Potatoes,Moderate,Short Day Period,21.97233654,608.5737251,5.082085527,7.002797643,494.8631094,63.62322204,196.8239947,68.0015496,209.938144,strongly_acidic,Loam,Spring
Watermelon,High,Short Day Period,30.38980354,659.6642676,6.447980642,8.510879872,328.2077869,90.91318335,92.11896001,30.79754697,60.74616704,slightly_acidic,Sandy Loam,Spring
Chilli Peppers,Moderate,Short Day Period,23.39431226,852.6751213,6.518168346,10.76817336,432.0963355,81.91564016,338.859194,143.7336011,520.6043042,neutral,Loam,Summer
Chilli Peppers,Moderate,Short Day Period,21.78973793,797.1401442,5.676896239,11.01485168,403.7160623,79.81328349,345.8897532,145.7743192,492.2634172,moderately_acidic,Loam,Fall
Beet,Moderate,Short Day Period,17.14928704,789.6614074,6.787563413,6.895174462,112.6432829,99.07412285,116.4284411,148.2514999,106.2645894,neutral,Sandy Loam,Spring
Eggplants,High,Short Day Period,24.49368012,1556.675529,6.311556179,8.953260167,472.8125908,51.5310987,141.3082369,157.7913748,233.0539143,slightly_acidic,Silt Loam,Fall
Cauliflowers,High,Short Day Period,16.10356248,788.1570994,6.200267278,6.96947183,447.4142882,49.67399553,131.8165021,68.53757561,191.6792679,slightly_acidic,Clay Loam,Summer
Cabbage,High,Short Day Period,18.79109225,876.7426185,6.921480473,6.012227203,304.1731477,71.81433209,134.7654122,67.56644427,198.9435141,neutral,Loam,Spring
Arugula,High,Short Day Period,17.63194627,782.5354099,7.485788467,9.827081411,240.075644,33.42211283,165.4938116,342.7659592,163.8296418,alkaline,Silt Loam,Spring
Strawberry,Moderate,Day Neutral,16.75252644,704.7152668,6.091030721,12.87859374,585.2689423,89.41442206,174.2668724,118.3234554,248.3070965,slightly_acidic,Sandy Loam,Fall
Chard,High,Short Day Period,22.92486262,766.5018631,6.755561905,13.75459964,965.7280994,40.34298857,140.5038377,194.3602296,237.591536,neutral,Silt Loam,Fall
Tomatoes,High,Short Day Period,22.82831578,480.1240537,6.169693885,7.624454294,535.9953357,53.98639856,111.0408538,140.6936522,324.6323049,slightly_acidic,Sandy Loam,Fall
Chard,High,Short Day Period,27.25678403,640.1295332,6.35338913,12.4122349,904.4424,47.95137024,193.0794217,215.945183,283.8749976,slightly_acidic,Loam,Spring
Asparagus,High,Short Day Period,24.28021786,924.9345336,6.887848549,8.175285629,337.9932326,55.06860171,162.9176376,74.85630261,179.434751,neutral,Sandy Loam,Spring
Arugula,Moderate,Short Day Period,22.62351632,831.2613976,7.02070683,10.84372824,363.107253,38.09542231,156.4147135,350.1603515,170.7098644,neutral,Loam,Fall
Arugula,Moderate,Short Day Period,18.67997609,734.4214328,7.367195356,11.20199801,218.8934611,33.67492615,162.0362259,341.7366892,162.5309895,alkaline,Loam,Spring
Watermelon,High,Short Day Period,38.9475043,818.9044387,6.148100119,7.818280612,272.5910836,90.16694962,84.8991552,45.54000955,46.4342338,slightly_acidic,Silt Loam,Summer
Endive,Moderate,Short Day Period,16.12367591,1058.804711,7.844916022,13.35210083,253.408922,42.64064194,50.83974567,95.62574869,221.8508445,alkaline,Loam,Summer
Kale,High,Short Day Period,22.40136885,778.5359739,5.552358589,12.16907277,77.97959566,90.69011785,170.8298594,70.34543849,115.1078141,moderately_acidic,Loam,Winter
Strawberry,High,Day Neutral,18.63693078,782.5180215,6.833456457,13.31218108,489.7780231,93.27736656,173.1897376,118.0493649,246.8202396,neutral,Loam,Spring
Spinach,High,Day Neutral,13.69727033,743.1044955,6.829620812,13.07488673,208.3877066,58.61437825,116.5767088,69.92681603,60.57329625,neutral,Sandy Loam,Spring
Watermelon,High,Short Day Period,33.89312506,615.4787426,6.646655542,5.617337209,305.096815,89.91297118,86.98317611,54.01732383,74.56409464,neutral,Sandy Loam,Summer
Tomatoes,Moderate,Short Day Period,24.68396426,507.7342258,6.68362779,7.690270038,283.6072628,54.72990709,150.5060725,166.6289735,338.5078698,neutral,Sandy Loam,Fall
Lettuce,Moderate,Long Day Period,14.91190253,1289.551304,7.03206314,11.83866038,522.9208394,57.58867941,140.5314465,48.12515366,212.8266351,neutral,Sandy Clay Loam,Fall
Tomatoes,High,Short Day Period,22.84360485,544.3183496,6.867620663,5.839826541,572.8800629,52.7669011,131.622281,151.6902907,306.5077014,neutral,Sandy Loam,Summer
Cress,High,Day Neutral,19.58253813,1361.896431,6.193601597,10.00389589,302.8889912,45.18072655,138.2338808,82.81210613,136.6399667,slightly_acidic,Loam,Summer
Tomatoes,High,Short Day Period,20.11227711,468.6920263,6.573652084,7.292675826,477.612528,57.19862893,122.8785158,161.3946531,294.0638798,neutral,Sandy Loam,Summer
Spinach,Moderate,Short Day Period,15.89454689,980.5520436,6.680903038,14.50278087,205.7649317,57.99180635,127.9190717,62.7336528,58.5390345,neutral,Sandy Loam,Summer
Endive,High,Short Day Period,17.41632838,1229.189759,7.415089734,12.35721823,197.9376424,43.0261523,43.44806207,113.1162294,136.3967943,alkaline,Loam,Spring
Chard,High,Short Day Period,22.25773995,608.5625629,6.118544812,12.73896393,915.4153352,42.90489131,126.9102337,262.8735947,379.4636658,slightly_acidic,Loam,Spring
Asparagus,High,Short Day Period,24.65015303,1071.134886,6.5571152,9.43330168,333.3106568,48.50816763,170.2545453,75.33120381,173.1908134,neutral,Silt Loam,Spring
Broccoli,High,Short Day Period,20.28598104,876.0453878,6.646588311,6.884415949,468.3079598,55.36070473,86.13953089,99.00817701,174.6520292,neutral,Loam,Fall
Strawberry,Moderate,Short Day Period,8.431644875,655.2958194,6.611191751,13.75941469,394.8519768,92.27185512,173.2997101,134.4758393,243.9702166,neutral,Loam,Summer
Cucumbers,High,Short Day Period,26.56859222,1114.335668,6.356493816,8.460425439,463.5540209,68.58608714,48.72541775,15.73284853,66.58162927,slightly_acidic,Sandy Loam,Spring
Spinach,High,Day Neutral,17.02246648,1153.088449,6.886260391,10.54589925,204.2425641,72.30695288,111.7856209,65.60243457,58.00423696,neutral,Sandy Loam,Summer
Spinach,High,Short Day Period,19.03384205,931.3237935,6.80271399,13.93268729,205.3830141,74.22569127,117.8390751,59.44563718,60.75204398,neutral,Clay Loam,Spring
Green Peas,Moderate,Short Day Period,23.18565346,973.3079012,6.849251946,7.686836056,382.410587,67.26993376,146.119121,38.61705003,115.7247997,neutral,Silt Loam,Winter
Radicchio,Moderate,Day Neutral,26.25518401,1283.204001,6.326829126,8.403155363,136.0884856,97.95975564,136.6648334,40.47061409,70.18986476,slightly_acidic,Loam,Spring
Cabbage,High,Short Day Period,23.39701807,712.585028,6.924411704,6.623675836,502.5582285,92.51092578,144.2786982,69.56211836,191.4356489,neutral,Loam,Fall
Arugula,Moderate,Short Day Period,19.21258106,604.33544,7.254832291,10.65665397,216.2037204,36.05742639,159.5844165,310.1923826,154.0786761,neutral,Loam,Spring
Spinach,Moderate,Day Neutral,17.54570314,964.6514887,7.07122925,13.37963168,225.9703434,59.54555513,120.638273,76.56131255,61.66411504,neutral,Sandy Clay Loam,Winter
Potatoes,Moderate,Short Day Period,22.47955653,726.4150719,4.913044423,6.611287809,486.9168789,72.06259976,237.6114665,75.50258512,208.4488768,strongly_acidic,Sandy Loam,Fall
Spinach,High,Day Neutral,19.84405663,978.8844728,7.278301474,11.6586139,212.7689843,54.78677615,122.5472443,73.18530366,63.20616494,neutral,Sandy Loam,Fall
Potatoes,Moderate,Short Day Period,17.42682131,667.5534843,5.244933587,7.980023079,439.0048975,63.41039848,165.8502652,91.34540218,227.0972591,strongly_acidic,Loam,Fall
Beet,High,Short Day Period,21.85248212,616.6603744,6.266239937,6.590094506,129.895208,98.93166965,122.4250785,160.5803461,124.1500158,slightly_acidic,Clay Loam,Fall
Arugula,Moderate,Short Day Period,22.90225819,792.590092,7.328787661,10.52905007,255.7610055,37.51662277,156.642101,353.6549353,159.8134222,alkaline,Loam,Spring
Green Peas,High,Short Day Period,21.56750973,1167.336492,5.955435266,7.590895844,225.2601035,67.46987475,140.823898,46.00957109,114.8496556,moderately_acidic,Sandy,Spring
Eggplants,High,Short Day Period,21.22493022,1253.370574,5.60252084,8.491542436,456.1064526,56.69502359,147.6007984,160.0978011,227.9259719,moderately_acidic,Clay Loam,Winter
Strawberry,Moderate,Short Day Period,19.28348199,848.8155859,6.594551527,12.75084251,577.8548498,92.56015535,181.861381,122.0208794,235.481227,neutral,Loam,Summer
Cauliflowers,High,Short Day Period,17.31238441,943.0100657,6.72353372,6.797701702,613.5569924,55.59422086,124.5823276,90.82768901,189.2801239,neutral,Loam,Winter
Radicchio,Moderate,Short Day Period,13.26766866,1892.41279,6.19708376,6.324744553,177.8672456,94.03271576,123.4864399,38.9472606,91.85076132,slightly_acidic,Loam,Spring
Radicchio,High,Short Day Period,25.22942854,1941.427405,6.961861985,5.978776697,127.3250706,94.25369121,127.3994045,38.93287872,89.41661225,neutral,Loam,Fall
Spinach,High,Day Neutral,16.08586297,1022.392285,6.767157961,12.7403986,212.2297391,45.03891164,130.401852,67.39393863,62.7876333,neutral,Silt Loam,Fall
Cauliflowers,High,Day Neutral,15.88412363,636.6472642,6.709567003,7.041895352,270.2600373,52.65578936,131.0604239,73.39205724,185.8632383,neutral,Loam,Winter
Broccoli,High,Short Day Period,19.10909601,839.5499638,6.638635349,7.946742624,430.503093,55.89172058,117.6774668,92.81307835,137.2747781,neutral,Sandy Clay Loam,Spring
Potatoes,High,Short Day Period,20.37186084,600.2062904,5.554129291,7.216570256,439.8760515,65.70620088,171.0748739,92.30763559,191.6578186,moderately_acidic,Loam,Summer
Green Peas,High,Short Day Period,13.94110402,1065.329624,6.812319968,7.137584566,402.8051774,68.28608038,143.6754167,47.12838845,150.7667614,neutral,Sandy,Fall
Eggplants,High,Short Day Period,22.87684934,1063.867128,6.045451535,8.941200644,591.7441119,55.41629851,145.3010225,156.9568383,214.4938462,slightly_acidic,Loam,Spring
Potatoes,Moderate,Short Day Period,21.63447129,518.1336197,5.930733599,6.547636559,424.3522255,60.66757694,184.4221916,96.35567909,243.5639128,moderately_acidic,Silt Loam,Fall
Cabbage,High,Day Neutral,21.63993999,773.6611386,7.393447111,6.415649013,181.9203004,77.95768461,163.8593924,69.38607928,197.5240555,alkaline,Silt Loam,Fall
Kale,Moderate,Short Day Period,16.69731063,715.4621526,5.667691219,9.995977896,76.53674258,96.70273248,197.6709013,58.97848643,117.4213582,moderately_acidic,Sandy Loam,Spring
Chard,Moderate,Day Neutral,22.273994,710.2898193,6.340395146,13.60862044,950.0383743,44.57583033,133.2693388,208.9295982,286.2847478,slightly_acidic,Sandy Loam,Winter
Potatoes,Moderate,Day Neutral,17.2090544,567.9594065,5.652656761,5.640788944,425.3808327,63.95210863,188.7901742,105.2594169,212.7120746,moderately_acidic,Loam,Fall
Cress,High,Day Neutral,17.82818474,1053.999318,6.858932264,9.9603037,206.5581556,41.92976584,111.1651252,104.4308099,131.7840194,neutral,Loam,Fall
Watermelon,High,Short Day Period,39.49222038,504.5680468,5.996416519,5.597604485,302.4357681,89.30476182,84.72551204,57.69496349,61.31271417,moderately_acidic,Sandy Loam,Spring
Asparagus,High,Short Day Period,19.03706521,858.0248067,6.477880947,8.725404859,472.0767324,62.04193968,150.5760944,102.3301545,176.2733623,slightly_acidic,Silt Loam,Spring
Eggplants,High,Short Day Period,24.00027469,1418.518555,6.105037942,8.009917805,497.2452487,53.29672069,141.3172721,156.3832006,223.7296844,slightly_acidic,Clay Loam,Spring
Cabbage,High,Short Day Period,23.25196733,813.0448801,5.765114734,6.595448688,303.2395661,64.11041079,134.5097587,87.85567237,190.3314367,moderately_acidic,Silt Loam,Spring
Chard,Moderate,Day Neutral,25.58791212,648.5190612,6.30339379,12.86873012,896.5805581,44.93114663,197.5296349,206.8538667,274.0961547,slightly_acidic,Sandy Loam,Fall
Grapes,Moderate,Short Day Period,28.72661262,811.9255868,5.907251719,13.63147706,632.0668046,90.48236231,159.4102899,57.12210126,124.9509204,moderately_acidic,Loam,Winter
Chard,High,Day Neutral,24.30724209,809.8237724,6.762024728,12.1079011,894.5507781,48.95165851,154.5847942,202.3844236,220.8767407,neutral,Loam,Spring
